"","human","cell_type1","total_features","log10_total_features","total_counts","log10_total_counts","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","total_features_endogenous","log10_total_features_endogenous","total_counts_endogenous","log10_total_counts_endogenous","pct_counts_endogenous","pct_counts_top_50_features_endogenous","pct_counts_top_100_features_endogenous","pct_counts_top_200_features_endogenous","pct_counts_top_500_features_endogenous","total_features_feature_control","log10_total_features_feature_control","total_counts_feature_control","log10_total_counts_feature_control","pct_counts_feature_control","total_features_ERCC","log10_total_features_ERCC","total_counts_ERCC","log10_total_counts_ERCC","pct_counts_ERCC","is_cell_control"
"human3_lib4.final_cell_0073",3,"acinar",1940,3.28802553538836,12702,4.10390629808872,57.9436309242639,69.2725555030704,79.239489844119,86.8918280585735,1940,3.28802553538836,12702,4.10390629808872,100,57.9436309242639,69.2725555030704,79.239489844119,86.8918280585735,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0074",3,"acinar",3011,3.47885496752866,13543,4.13174694510088,42.4573580447464,53.9688399911393,63.6860370671195,74.547736838219,3011,3.47885496752866,13543,4.13174694510088,100,42.4573580447464,53.9688399911393,63.6860370671195,74.547736838219,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0075",3,"acinar",2369,3.3747483460101,12338,4.09127996422884,51.0536553736424,62.5628140703518,71.4054141676123,80.774841951694,2369,3.3747483460101,12338,4.09127996422884,100,51.0536553736424,62.5628140703518,71.4054141676123,80.774841951694,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0076",3,"acinar",1490,3.17347764345299,11156,4.04754743307863,64.7812836141986,75.8874148440301,83.9279311581212,90.7493725349588,1490,3.17347764345299,11156,4.04754743307863,100,64.7812836141986,75.8874148440301,83.9279311581212,90.7493725349588,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0077",3,"acinar",2501,3.3982873053574,13025,4.11481107383806,51.447216890595,62.0575815738963,71.1708253358925,80.4376199616123,2501,3.3982873053574,13025,4.11481107383806,100,51.447216890595,62.0575815738963,71.1708253358925,80.4376199616123,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0078",3,"acinar",1566,3.19506899646859,13387,4.12671570368574,66.8932546500336,78.0010457906925,85.4635093747666,91.4543960558751,1566,3.19506899646859,13387,4.12671570368574,100,66.8932546500336,78.0010457906925,85.4635093747666,91.4543960558751,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0079",3,"ductal",3156,3.49927458189222,8891,3.94899945402695,26.4649645709144,34.7879878528849,44.4944325722641,58.8685187268024,3156,3.49927458189222,8891,3.94899945402695,100,26.4649645709144,34.7879878528849,44.4944325722641,58.8685187268024,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0080",3,"acinar",2092,3.32076922833869,11426,4.05793222738061,54.5772798879748,66.1036233152459,74.9868720462104,83.5725538246105,2092,3.32076922833869,11426,4.05793222738061,100,54.5772798879748,66.1036233152459,74.9868720462104,83.5725538246105,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0081",3,"acinar",2026,3.30685374869301,11619,4.06520612805431,57.0531026766503,67.9404423788622,76.581461399432,84.5167398227042,2026,3.30685374869301,11619,4.06520612805431,100,57.0531026766503,67.9404423788622,76.581461399432,84.5167398227042,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0082",3,"delta",1685,3.22685757028872,5197,3.71583627516499,45.5455070232827,52.0877429286127,60.8812776601886,75.2549547816048,1685,3.22685757028872,5197,3.71583627516499,100,45.5455070232827,52.0877429286127,60.8812776601886,75.2549547816048,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0083",3,"acinar",2292,3.36040405472994,10631,4.02661496793468,46.8723544351425,59.1948076380397,68.3002539742263,78.6943843476625,2292,3.36040405472994,10631,4.02661496793468,100,46.8723544351425,59.1948076380397,68.3002539742263,78.6943843476625,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0084",3,"alpha",2274,3.35698140099313,6337,3.80195223485428,34.448477197412,41.6916522013571,50.4181789490295,65.3621587501973,2274,3.35698140099313,6337,3.80195223485428,100,34.448477197412,41.6916522013571,50.4181789490295,65.3621587501973,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0085",3,"ductal",2899,3.46239799789896,8719,3.94051648493257,22.6975570592958,33.8341552930382,45.590090606721,61.509347402225,2899,3.46239799789896,8719,3.94051648493257,100,22.6975570592958,33.8341552930382,45.590090606721,61.509347402225,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0086",3,"acinar",2006,3.30254737248749,10461,4.01961471569142,52.6527100659593,64.5158206672402,73.7787974381034,82.9461810534366,2006,3.30254737248749,10461,4.01961471569142,100,52.6527100659593,64.5158206672402,73.7787974381034,82.9461810534366,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0087",3,"acinar",2119,3.32633586092875,11565,4.06318318796758,60.7349762213575,67.9550367488111,75.2961521833117,83.3722438391699,2119,3.32633586092875,11565,4.06318318796758,100,60.7349762213575,67.9550367488111,75.2961521833117,83.3722438391699,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0088",3,"acinar",1578,3.19838213000829,9462,3.97602884009113,61.0441767068273,71.0737687592475,79.8139928133587,87.9518072289157,1578,3.19838213000829,9462,3.97602884009113,100,61.0441767068273,71.0737687592475,79.8139928133587,87.9518072289157,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0089",3,"alpha",2535,3.40414924920969,7580,3.87972649663958,36.4511873350923,44.1029023746702,53.1662269129288,67.0844327176781,2535,3.40414924920969,7580,3.87972649663958,100,36.4511873350923,44.1029023746702,53.1662269129288,67.0844327176781,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0090",3,"acinar",2275,3.35717225772303,10387,4.01653194095727,50.8038894772312,59.8151535573313,68.3257918552036,78.9544623086551,2275,3.35717225772303,10387,4.01653194095727,100,50.8038894772312,59.8151535573313,68.3257918552036,78.9544623086551,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0091",3,"acinar",2404,3.38111508070985,11705,4.06840851977816,50.2349423323366,61.0850064075182,70.1836821870995,79.8633062793678,2404,3.38111508070985,11705,4.06840851977816,100,50.2349423323366,61.0850064075182,70.1836821870995,79.8633062793678,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0092",3,"beta",2397,3.37984917876283,8576,3.93333541007765,44.3097014925373,51.8889925373134,60.3194962686567,72.7961753731343,2397,3.37984917876283,8576,3.93333541007765,100,44.3097014925373,51.8889925373134,60.3194962686567,72.7961753731343,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0093",3,"acinar",1884,3.27531135454181,10810,4.0338658673479,58.4458834412581,70.2312673450509,77.9555966697502,85.6706753006475,1884,3.27531135454181,10810,4.0338658673479,100,58.4458834412581,70.2312673450509,77.9555966697502,85.6706753006475,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0094",3,"beta",2307,3.36323580448369,8160,3.91174337785593,44.4730392156863,51.8872549019608,59.9632352941176,72.6593137254902,2307,3.36323580448369,8160,3.91174337785593,100,44.4730392156863,51.8872549019608,59.9632352941176,72.6593137254902,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0095",3,"beta",2081,3.31848072517452,7985,3.90232930585832,49.5929868503444,56.7939887288666,64.7964934251722,76.4182842830307,2081,3.31848072517452,7985,3.90232930585832,100,49.5929868503444,56.7939887288666,64.7964934251722,76.4182842830307,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0096",3,"beta",2426,3.38506977633193,7236,3.85955857262605,38.8888888888889,46.5312327252626,55.1409618573798,67.9519071310116,2426,3.38506977633193,7236,3.85955857262605,100,38.8888888888889,46.5312327252626,55.1409618573798,67.9519071310116,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0097",3,"beta",2712,3.4334497937616,9539,3.9795483747041,38.7671663696404,46.6296257469336,55.5928294370479,68.4453296991299,2712,3.4334497937616,9539,3.9795483747041,100,38.7671663696404,46.6296257469336,55.5928294370479,68.4453296991299,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0098",3,"beta",2405,3.38129562300383,7206,3.85775452205944,39.0230363585901,45.9339439356092,54.2880932556203,67.6380793782959,2405,3.38129562300383,7206,3.85775452205944,100,39.0230363585901,45.9339439356092,54.2880932556203,67.6380793782959,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0099",3,"delta",1601,3.20466251174822,4805,3.68178376646788,49.4693028095734,56.0874089490114,63.7460978147763,77.0863683662851,1601,3.20466251174822,4805,3.68178376646788,100,49.4693028095734,56.0874089490114,63.7460978147763,77.0863683662851,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0100",3,"ductal",3023,3.48058178682917,8236,3.91576906598368,21.4910150558524,30.8159300631374,41.5978630403108,57.6857697911608,3023,3.48058178682917,8236,3.91576906598368,100,21.4910150558524,30.8159300631374,41.5978630403108,57.6857697911608,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0101",3,"acinar",1735,3.23954972084047,10424,4.0180760636458,64.0541059094398,72.7935533384497,79.6143514965464,87.0107444359171,1735,3.23954972084047,10424,4.0180760636458,100,64.0541059094398,72.7935533384497,79.6143514965464,87.0107444359171,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0102",3,"acinar",1876,3.27346427262135,8669,3.93801909747621,50.4441112008305,61.6218710347214,71.5422770792479,81.5318952589687,1876,3.27346427262135,8669,3.93801909747621,100,50.4441112008305,61.6218710347214,71.5422770792479,81.5318952589687,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0103",3,"acinar",1759,3.24551266781415,11297,4.05300157040031,58.2012923785076,69.7530317783482,78.7288660706382,87.1824378153492,1759,3.24551266781415,11297,4.05300157040031,100,58.2012923785076,69.7530317783482,78.7288660706382,87.1824378153492,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0104",3,"delta",2226,3.34772021703404,6423,3.80780553227062,42.2232601588043,48.7155534796824,56.6869064300171,69.1732835123774,2226,3.34772021703404,6423,3.80780553227062,100,42.2232601588043,48.7155534796824,56.6869064300171,69.1732835123774,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0105",3,"beta",2263,3.35487642251623,9341,3.97043986295176,48.1104806765871,56.6855797023873,64.5541162616422,76.0732255647147,2263,3.35487642251623,9341,3.97043986295176,100,48.1104806765871,56.6855797023873,64.5541162616422,76.0732255647147,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0106",3,"acinar",1940,3.28802553538836,10895,4.03726709456871,54.391922900413,66.3423588802203,76.2918770078017,84.5617255621845,1940,3.28802553538836,10895,4.03726709456871,100,54.391922900413,66.3423588802203,76.2918770078017,84.5617255621845,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0107",3,"alpha",2397,3.37984917876283,6386,3.80529691615798,32.649545881616,40.2756028813029,49.3266520513624,64.2186031944879,2397,3.37984917876283,6386,3.80529691615798,100,32.649545881616,40.2756028813029,49.3266520513624,64.2186031944879,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0108",3,"acinar",1820,3.26030994579492,9426,3.97437350708142,58.9963929556546,68.0246127731806,76.023764056864,84.447273498833,1820,3.26030994579492,9426,3.97437350708142,100,58.9963929556546,68.0246127731806,76.023764056864,84.447273498833,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0109",3,"acinar",2450,3.38934331125208,10087,4.00380507356503,40.101120253792,52.9493407356003,63.9436898978884,75.7311390899177,2450,3.38934331125208,10087,4.00380507356503,100,40.101120253792,52.9493407356003,63.9436898978884,75.7311390899177,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0110",3,"acinar",2289,3.35983548233989,11022,4.04229980741363,48.1673017601161,59.2360733079296,69.3340591544184,79.7586644892034,2289,3.35983548233989,11022,4.04229980741363,100,48.1673017601161,59.2360733079296,69.3340591544184,79.7586644892034,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0111",3,"acinar",1763,3.2464985807958,7572,3.87926795682461,52.7337559429477,62.0575805599577,70.8267300581088,81.4844162704701,1763,3.2464985807958,7572,3.87926795682461,100,52.7337559429477,62.0575805599577,70.8267300581088,81.4844162704701,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0112",3,"beta",2274,3.35698140099313,7816,3.89304011195712,45.3428863868987,52.9042988741044,60.8239508700102,72.6586489252815,2274,3.35698140099313,7816,3.89304011195712,100,45.3428863868987,52.9042988741044,60.8239508700102,72.6586489252815,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0113",3,"acinar",1974,3.29556709996248,9324,3.96964884048073,52.1128271128271,62.8700128700129,71.954096954097,81.6280566280566,1974,3.29556709996248,9324,3.96964884048073,100,52.1128271128271,62.8700128700129,71.954096954097,81.6280566280566,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0114",3,"acinar",2153,3.33324569896196,10001,4.00008685021165,45.2154784521548,57.1542845715428,67.3632636736326,79.032096790321,2153,3.33324569896196,10001,4.00008685021165,100,45.2154784521548,57.1542845715428,67.3632636736326,79.032096790321,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0115",3,"acinar",2336,3.36865871239223,11687,4.06774020292624,56.0280653717806,64.2166509797211,72.0458629246171,80.9788654060067,2336,3.36865871239223,11687,4.06774020292624,100,56.0280653717806,64.2166509797211,72.0458629246171,80.9788654060067,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0116",3,"alpha",2201,3.34281731463573,5882,3.76959884838745,34.1550493029582,42.1115266916015,51.3600816048963,65.8279496769806,2201,3.34281731463573,5882,3.76959884838745,100,34.1550493029582,42.1115266916015,51.3600816048963,65.8279496769806,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0117",3,"beta",2126,3.32776748990273,7987,3.90243805619866,47.4771503693502,55.3399273819957,63.5657944159259,75.6228871916865,2126,3.32776748990273,7987,3.90243805619866,100,47.4771503693502,55.3399273819957,63.5657944159259,75.6228871916865,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0118",3,"delta",1381,3.14050804303818,4648,3.66735954618309,55.5938037865749,61.6609294320138,69.0404475043029,81.0456110154905,1381,3.14050804303818,4648,3.66735954618309,100,55.5938037865749,61.6609294320138,69.0404475043029,81.0456110154905,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0119",3,"activated_stellate",3189,3.50379068305718,10299,4.01283722470517,28.3716865715118,38.0133993591611,48.8396931740946,63.015826779299,3189,3.50379068305718,10299,4.01283722470517,100,28.3716865715118,38.0133993591611,48.8396931740946,63.015826779299,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0120",3,"acinar",1973,3.29534714833362,9796,3.99109310804889,51.7864434463046,62.7398938342181,72.8052266231115,82.2784810126582,1973,3.29534714833362,9796,3.99109310804889,100,51.7864434463046,62.7398938342181,72.8052266231115,82.2784810126582,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0121",3,"ductal",2860,3.45651785780526,7551,3.87806198129001,18.8451860680705,27.9035889286187,38.9617269235863,55.9528539266322,2860,3.45651785780526,7551,3.87806198129001,100,18.8451860680705,27.9035889286187,38.9617269235863,55.9528539266322,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0122",3,"acinar",2005,3.3023309286844,10613,4.02587908329337,53.3685103175351,64.8167341939131,74.3710543672854,83.5579006878357,2005,3.3023309286844,10613,4.02587908329337,100,53.3685103175351,64.8167341939131,74.3710543672854,83.5579006878357,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0123",3,"acinar",2297,3.36135002435227,11057,4.04367658560272,49.9593017997649,61.4452383105725,70.6339875192186,80.1935425522294,2297,3.36135002435227,11057,4.04367658560272,100,49.9593017997649,61.4452383105725,70.6339875192186,80.1935425522294,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0124",3,"beta",1902,3.27943878828702,5970,3.77604707118178,47.2696817420436,54.4388609715243,62.177554438861,74.2881072026801,1902,3.27943878828702,5970,3.77604707118178,100,47.2696817420436,54.4388609715243,62.177554438861,74.2881072026801,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0125",3,"acinar",1840,3.26505378850401,10171,4.00740635150367,58.2341952610363,68.4986726968833,76.2855176482155,84.8195850948776,1840,3.26505378850401,10171,4.00740635150367,100,58.2341952610363,68.4986726968833,76.2855176482155,84.8195850948776,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0126",3,"acinar",1631,3.21272015441784,9286,3.96787544554803,57.7751453801421,69.2978677579151,78.3437432694379,86.7004092181779,1631,3.21272015441784,9286,3.96787544554803,100,57.7751453801421,69.2978677579151,78.3437432694379,86.7004092181779,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0127",3,"acinar",1621,3.21005084987514,8458,3.92731902495966,57.3303381414046,67.2972333885079,76.4601560652636,85.6349018680539,1621,3.21005084987514,8458,3.92731902495966,100,57.3303381414046,67.2972333885079,76.4601560652636,85.6349018680539,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0128",3,"acinar",1949,3.29003461136252,10180,4.00779043744598,56.9449901768173,66.5618860510805,74.5776031434185,83.516699410609,1949,3.29003461136252,10180,4.00779043744598,100,56.9449901768173,66.5618860510805,74.5776031434185,83.516699410609,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0129",3,"acinar",2427,3.38524868240322,9175,3.96265340489321,42.0708446866485,51.2152588555858,61.2098092643052,73.4386920980926,2427,3.38524868240322,9175,3.96265340489321,100,42.0708446866485,51.2152588555858,61.2098092643052,73.4386920980926,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0130",3,"delta",1467,3.16672605558005,4620,3.66473596851871,54.6536796536797,60.2380952380952,67.3160173160173,79.0692640692641,1467,3.16672605558005,4620,3.66473596851871,100,54.6536796536797,60.2380952380952,67.3160173160173,79.0692640692641,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0131",3,"acinar",2315,3.3647385550554,10020,4.00091106213122,42.934131736527,55.0199600798403,65.3293413173653,76.8463073852295,2315,3.3647385550554,10020,4.00091106213122,100,42.934131736527,55.0199600798403,65.3293413173653,76.8463073852295,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0132",3,"beta",2347,3.37069809257558,7941,3.89992988272786,43.4076312806951,51.0263191033875,59.3879863996978,71.8801158544264,2347,3.37069809257558,7941,3.89992988272786,100,43.4076312806951,51.0263191033875,59.3879863996978,71.8801158544264,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0133",3,"acinar",2124,3.32735893438633,10195,4.00842982679723,52.8984796468857,63.4624816086317,72.5551741049534,81.3143697891123,2124,3.32735893438633,10195,4.00842982679723,100,52.8984796468857,63.4624816086317,72.5551741049534,81.3143697891123,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0134",3,"beta",1969,3.29446622616159,6921,3.84023159495811,44.3722005490536,53.0414679959543,62.0719549198093,75.0325097529259,1969,3.29446622616159,6921,3.84023159495811,100,44.3722005490536,53.0414679959543,62.0719549198093,75.0325097529259,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0135",3,"acinar",2205,3.34360550810417,10644,4.02714566577434,53.6546411123638,63.2844795189778,71.8338970311913,81.1255167230365,2205,3.34360550810417,10644,4.02714566577434,100,53.6546411123638,63.2844795189778,71.8338970311913,81.1255167230365,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0136",3,"beta",2299,3.36172783601759,7740,3.88879706745668,43.3074935400517,50.6847545219638,59.1731266149871,71.8475452196382,2299,3.36172783601759,7740,3.88879706745668,100,43.3074935400517,50.6847545219638,59.1731266149871,71.8475452196382,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0137",3,"acinar",1889,3.27646180417324,8522,3.9305924884426,52.9218493311429,62.6378784322929,71.4386294297113,81.2602675428303,1889,3.27646180417324,8522,3.9305924884426,100,52.9218493311429,62.6378784322929,71.4386294297113,81.2602675428303,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib4.final_cell_0138",3,"beta",2460,3.3911116137028,7943,3.90003923548732,41.9111167065341,49.2760921566159,57.3712703008939,69.7469469973562,2460,3.3911116137028,7943,3.90003923548732,100,41.9111167065341,49.2760921566159,57.3712703008939,69.7469469973562,0,0,0,0,0,0,0,0,0,0,FALSE
