sc3.sc3_33,sc3.sc3_32,sc3.sc3_31,sc3.sc3_30,sc3.sc3_29,sc3.sc3_28,sc3.sc3_27,sc3.sc3_26,sc3.sc3_25,sc3.sc3_24,sc3.sc3_23,sc3.sc3_22,sc3.sc3_21,sc3.sc3_20,sc3.sc3_19,sc3.sc3_18,sc3.sc3_17,sc3.sc3_16,sc3.sc3_15,sc3.sc3_14,sc3.sc3_13,sc3.sc3_12,sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,human4_lib1.final_cell_0208
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0209
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0210
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,13,13,13,14,15,15,15,15,16,17,18,18,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0211
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0212
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human4_lib1.final_cell_0213
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0214
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0215
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,13,13,13,14,15,15,15,15,16,17,18,18,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0216
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0217
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0218
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0219
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0220
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0221
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0222
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0223
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0224
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0225
2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,17,17,18,19,20,21,22,22,22,23,24,25,26,26,27,27,28,28,29,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,2,2,2,2,2,2,2,2,2,11,11,12,13,14,14,15,16,17,17,18,human4_lib1.final_cell_0226
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0227
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0228
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human4_lib1.final_cell_0229
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0230
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,10,11,12,13,14,14,15,16,16,17,17,18,19,20,21,22,23,24,25,25,1,1,1,5,5,9,9,10,10,10,10,11,12,13,13,14,15,16,16,17,human4_lib1.final_cell_0231
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0232
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0233
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0234
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human4_lib1.final_cell_0235
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,10,10,10,10,10,11,11,11,11,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0236
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0237
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0238
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0239
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human4_lib1.final_cell_0240
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0241
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0242
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0243
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0244
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0245
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0246
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0247
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0248
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,11,12,12,12,12,12,13,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human4_lib1.final_cell_0249
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0250
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0251
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,human4_lib1.final_cell_0252
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0253
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0254
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0255
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,human4_lib1.final_cell_0256
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0257
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,13,13,13,14,15,15,15,15,16,17,18,18,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0258
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0259
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,19,20,21,22,23,23,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0260
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0261
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,2,2,2,2,2,2,2,2,2,11,11,12,13,14,14,15,16,17,17,18,human4_lib1.final_cell_0262
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,13,13,13,14,15,15,15,15,16,17,18,18,5,6,6,7,7,7,7,7,13,14,14,15,16,17,18,19,20,21,22,23,human4_lib1.final_cell_0263
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,1,1,1,1,1,1,1,1,1,1,15,16,17,18,19,20,21,22,23,24,human4_lib1.final_cell_0264
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human4_lib1.final_cell_0265
2,2,2,2,2,2,2,2,2,2,2,2,2,15,16,17,17,18,19,20,21,22,22,22,23,24,25,26,26,27,27,28,28,29,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human4_lib1.final_cell_0266
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,11,11,11,11,12,12,12,12,12,13,13,13,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human4_lib1.final_cell_0267
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human4_lib1.final_cell_0268
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,2,2,2,2,2,2,2,2,2,11,11,12,13,14,14,15,16,17,17,18,human4_lib1.final_cell_0269
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0270
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0271
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0272
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human4_lib1.final_cell_0273
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0274
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,13,13,13,14,15,15,15,15,16,17,18,18,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0275
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,10,10,10,10,10,11,11,11,11,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0276
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0277
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0278
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0279
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0280
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human4_lib1.final_cell_0281
2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human4_lib1.final_cell_0282
