sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_34,Monocle.Monocle_33,Monocle.Monocle_32,Monocle.Monocle_31,Monocle.Monocle_30,Monocle.Monocle_29,Monocle.Monocle_28,Monocle.Monocle_27,Monocle.Monocle_26,Monocle.Monocle_25,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_21,Seurat.Seurat_20,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_D8
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_D9
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_E1
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_E10
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_E11
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_E12
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_E13
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_E14
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1526901T2D_E15
5,5,5,5,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,34,35,36,37,38,39,40,41,42,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,25,26,27,28,29,30,HP1526901T2D_E16
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,13,14,15,16,16,16,16,16,17,17,HP1526901T2D_E17
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_E18
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_E19
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_E2
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_E20
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_E21
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_E22
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_E23
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,17,17,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_E24
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_E3
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_E4
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_E5
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_E6
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_E7
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_E8
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_E9
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F1
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F10
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_F11
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_F12
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,17,17,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_F13
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,31,32,33,34,35,36,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1526901T2D_F14
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,34,35,36,37,38,39,40,41,42,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_F15
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_F16
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_F17
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_F18
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F19
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F2
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F20
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F21
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,34,35,36,37,38,39,40,41,42,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_F22
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_F23
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_F24
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F3
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,8,8,8,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_F4
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_F5
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1526901T2D_F6
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_F7
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,34,35,36,37,38,39,40,41,42,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_F8
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_F9
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_G1
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G10
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,13,14,15,16,16,16,16,16,17,17,HP1526901T2D_G11
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G12
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G13
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G14
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G15
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G16
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_G17
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G18
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_G19
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_G2
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G20
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_G21
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_G22
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_G23
5,5,5,5,5,7,11,12,12,12,12,13,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,31,32,33,34,35,36,37,38,39,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,14,14,14,14,15,15,HP1526901T2D_G24
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G3
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_G4
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G5
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_G6
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G7
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_G8
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_G9
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,17,17,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_H1
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_H10
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,17,17,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_H11
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_H12
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1526901T2D_H13
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_H14
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,28,HP1526901T2D_H15
9,9,9,9,10,11,12,13,13,13,13,14,7,7,7,7,7,7,7,7,7,19,20,21,22,23,24,25,26,26,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,41,5,5,6,12,13,14,15,16,17,18,18,19,20,21,22,23,23,24,25,26,27,27,HP1526901T2D_H16
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_H17
9,9,9,9,10,11,12,13,13,13,13,14,3,3,3,3,13,14,15,16,17,17,18,19,19,20,21,22,22,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_H18
9,9,9,13,14,15,16,17,18,19,20,21,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,10,10,11,11,12,13,14,15,16,17,19,20,21,22,23,24,24,25,26,27,28,29,HP1526901T2D_H19
5,5,5,5,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,29,30,31,34,35,36,37,38,39,40,41,42,1,1,4,4,4,4,4,11,11,11,11,11,11,12,13,14,25,26,27,28,29,30,HP1526901T2D_H2
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,24,24,24,25,26,27,28,28,29,30,30,31,32,33,34,35,36,37,38,6,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,HP1526901T2D_H20
