sc3.sc3_10,sc3.sc3_11,sc3.sc3_12,sc3.sc3_13,sc3.sc3_14,sc3.sc3_15,sc3.sc3_16,sc3.sc3_17,sc3.sc3_18,sc3.sc3_19,sc3.sc3_20,sc3.sc3_21,sc3.sc3_22,sc3.sc3_23,sc3.sc3_24,sc3.sc3_25,sc3.sc3_26,sc3.sc3_27,sc3.sc3_28,sc3.sc3_29,sc3.sc3_30,sc3.sc3_31,Monocle.Monocle_10,Monocle.Monocle_11,Monocle.Monocle_12,Monocle.Monocle_13,Monocle.Monocle_14,Monocle.Monocle_15,Monocle.Monocle_16,Monocle.Monocle_17,Monocle.Monocle_18,Monocle.Monocle_19,Monocle.Monocle_20,Monocle.Monocle_21,Monocle.Monocle_22,Monocle.Monocle_23,Monocle.Monocle_24,Monocle.Monocle_25,Monocle.Monocle_26,Monocle.Monocle_27,Monocle.Monocle_28,Monocle.Monocle_29,Monocle.Monocle_30,Monocle.Monocle_31,Monocle.Monocle_32,Monocle.Monocle_33,Monocle.Monocle_34,Monocle.Monocle_35,Monocle.Monocle_36,Monocle.Monocle_37,Monocle.Monocle_38,Monocle.Monocle_39,Monocle.Monocle_40,Monocle.Monocle_41,Seurat.Seurat_10,Seurat.Seurat_11,Seurat.Seurat_12,Seurat.Seurat_13,Seurat.Seurat_14,Seurat.Seurat_15,Seurat.Seurat_16,Seurat.Seurat_17,Seurat.Seurat_18,Seurat.Seurat_19,Seurat.Seurat_20,Seurat.Seurat_21,Seurat.Seurat_22,Seurat.Seurat_23,Seurat.Seurat_24,Seurat.Seurat_25,cells
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N1
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,6,6,6,6,6,6,6,6,7,7,HP1525301T2D_N10
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N11
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N12
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N13
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N14
1,1,1,1,5,5,5,5,5,5,5,5,5,9,9,9,9,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,HP1525301T2D_N15
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,8,8,19,20,20,HP1525301T2D_N17
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1525301T2D_N18
1,1,1,1,5,5,5,5,5,5,5,5,5,9,9,9,9,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,9,9,9,9,9,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_N2
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N20
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,8,8,8,8,9,10,11,17,18,19,20,21,22,23,24,25,25,26,27,28,28,29,30,31,31,32,33,34,35,36,37,38,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1525301T2D_N21
1,1,1,1,5,5,5,5,5,5,5,5,5,9,9,9,9,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,8,8,19,20,20,HP1525301T2D_N22
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N23
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N24
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1525301T2D_N3
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N4
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N5
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_N6
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,1,2,2,2,6,6,6,6,6,13,13,14,15,15,16,16,HP1525301T2D_N7
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N8
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_N9
1,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,34,35,36,37,38,39,40,41,1,2,2,2,6,6,6,6,6,13,13,14,15,15,16,16,HP1525301T2D_O1
1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,HP1525301T2D_O10
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,8,8,8,8,9,10,11,17,18,19,20,21,22,23,24,25,25,26,27,28,28,29,30,31,31,32,33,34,35,36,37,38,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1525301T2D_O11
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_O12
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_O13
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1525301T2D_O15
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O16
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O17
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_O18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_O19
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,12,13,13,13,13,14,14,15,15,15,15,15,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1525301T2D_O2
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O20
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,HP1525301T2D_O21
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O22
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O23
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O24
1,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,34,35,36,37,38,39,40,41,1,2,2,2,6,6,6,6,6,6,6,6,6,6,7,7,HP1525301T2D_O3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,HP1525301T2D_O4
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_O5
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_O6
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_O7
1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,HP1525301T2D_O8
1,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,8,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,1,2,2,2,6,6,10,13,13,14,14,15,16,16,17,17,HP1525301T2D_O9
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_P10
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P11
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_P12
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P13
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P14
1,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,8,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,1,2,2,10,11,12,13,14,14,15,15,16,17,17,18,18,HP1525301T2D_P15
1,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,8,9,9,9,9,9,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,1,2,2,2,6,6,10,13,13,14,14,15,16,16,17,17,HP1525301T2D_P16
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P17
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P18
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P19
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P2
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P20
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P21
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P22
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P23
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,26,27,28,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,18,18,18,1,1,1,1,1,1,1,1,1,1,1,8,8,8,9,21,HP1525301T2D_P3
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P4
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1525301T2D_P5
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P6
1,1,1,1,5,5,5,5,5,5,5,5,5,9,9,9,9,10,10,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,8,8,19,20,20,HP1525301T2D_P7
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P8
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1525301T2D_P9
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1526901T2D_A1
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,7,7,7,7,7,7,7,7,16,16,17,18,18,18,19,20,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1526901T2D_A10
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1526901T2D_A11
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,16,16,17,18,21,22,23,24,24,25,26,27,27,28,29,30,30,31,32,33,34,35,36,37,1,2,2,2,6,6,6,6,6,13,13,14,15,15,16,16,HP1526901T2D_A12
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1526901T2D_A13
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1526901T2D_A14
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,8,8,8,8,9,10,11,17,18,19,20,21,22,23,24,25,25,26,27,28,28,29,30,31,31,32,33,34,35,36,37,38,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_A15
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,7,7,7,7,7,7,7,7,16,16,17,18,18,18,19,20,26,27,28,29,30,31,32,33,33,34,35,36,37,38,39,40,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1526901T2D_A16
8,9,10,10,11,11,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,11,11,11,11,12,29,30,31,32,32,33,34,35,36,37,38,39,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,HP1526901T2D_A17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,8,8,8,8,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1526901T2D_A18
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1526901T2D_A19
10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,9,9,10,11,12,13,13,13,18,19,20,20,21,22,23,23,24,25,26,26,27,27,28,28,29,30,31,32,33,34,35,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,HP1526901T2D_A2
1,5,5,11,12,12,12,12,13,14,14,15,15,16,17,17,17,18,19,19,19,20,8,8,8,8,9,10,11,17,18,19,20,21,22,23,24,25,25,26,27,28,28,29,30,31,31,32,33,34,35,36,37,38,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1526901T2D_A20
1,5,5,5,6,6,6,6,8,8,8,12,12,13,14,14,14,15,16,16,16,16,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,6,6,6,28,29,29,30,31,32,33,34,35,36,1,2,2,2,6,6,10,10,10,10,10,11,13,13,14,14,HP1526901T2D_A21
