sc3.sc3_20,sc3.sc3_19,sc3.sc3_18,sc3.sc3_17,sc3.sc3_16,sc3.sc3_15,sc3.sc3_14,sc3.sc3_13,sc3.sc3_12,sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_O7
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1525301T2D_O9
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P1
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P11
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P13
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P14
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1525301T2D_P15
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1525301T2D_P16
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P17
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P18
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P19
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P2
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P21
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P22
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P23
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P24
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P4
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1525301T2D_P5
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P6
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P8
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1525301T2D_P9
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A1
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_A10
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_A11
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,HP1526901T2D_A12
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,5,10,11,12,13,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A13
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A14
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_A15
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_A16
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_A17
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A19
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A2
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_A20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_A21
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_A22
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,5,10,11,12,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_A23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_A24
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_A3
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_A4
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_A5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,HP1526901T2D_A6
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_A7
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_A8
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_A9
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_B1
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_B10
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_B11
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_B12
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_B13
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_B14
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_B17
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_B18
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_B20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_B23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_B24
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_B3
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_B4
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_B5
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_B6
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_B7
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_B9
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_C1
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_C10
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_C11
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_C13
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_C14
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_C15
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_C16
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_C17
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_C19
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_C2
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_C20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_C22
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_C23
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_C24
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_C3
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_C4
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_C6
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,HP1526901T2D_C8
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D1
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_D10
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_D12
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_D14
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D16
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_D17
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D18
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_D19
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_D2
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_D21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_D22
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,10,11,12,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_D24
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_D3
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_D4
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,HP1526901T2D_D7
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D8
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_D9
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_E1
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_E10
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_E11
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_E14
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1526901T2D_E15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,HP1526901T2D_E16
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_E18
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_E19
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_E2
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_E20
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_E21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_E22
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_E23
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_E3
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_E4
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_E5
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,8,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_E6
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_E8
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_E9
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F1
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F10
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_F12
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_F15
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_F16
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_F17
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_F18
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F19
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F2
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,5,5,5,6,6,7,7,7,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F20
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_F22
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1526901T2D_F23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_F24
1,1,1,4,4,4,4,4,4,4,4,4,4,18,18,19,20,21,22,23,24,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1526901T2D_F3
1,1,1,4,4,4,4,4,4,4,4,4,4,4,19,20,21,22,23,24,25,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,9,10,10,10,11,HP1526901T2D_F5
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1526901T2D_F7
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,20,21,22,23,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1526901T2D_F8
