cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1525301T2D_I17,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,1
HP1525301T2D_I18,1,21,11,7,1,21,11,7,1,21,11,7,1,18,11,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,1
HP1525301T2D_I19,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,4,1,18,7,1
HP1525301T2D_I2,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,12,1,23,14,9,1,23,14,9,1,23,14,9,1,23,14,9,1
HP1525301T2D_I21,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,12,5,23,14,9,5,23,14,9,5,23,14,9,4,23,14,9,1
HP1525301T2D_I22,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17
HP1525301T2D_I23,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16
HP1525301T2D_I24,1,18,11,21,1,18,11,21,1,18,11,21,1,18,11,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21
HP1525301T2D_I3,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1525301T2D_I4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,12,4,23,14,9,4,23,14,9,4,23,14,9,4,23,14,9,1
HP1525301T2D_I5,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3,23,22,9,3
HP1525301T2D_I6,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19,14,9,14,19
HP1525301T2D_I7,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,12,13,23,14,9,13,23,14,9,13,23,14,9,13,23,14,9,1
HP1525301T2D_I8,1,19,7,22,1,19,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,1
HP1525301T2D_J1,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,12,3,23,14,9,3,23,14,9,3,23,14,9,3,23,14,9,3
HP1525301T2D_J10,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21,13,10,6,21
HP1525301T2D_J13,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,12,6,23,14,9,6,23,14,9,6,23,14,9,6,23,14,9,6
HP1525301T2D_J14,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,9,18,23,16,9,18,23,16,9,18,23,16,9,18
HP1525301T2D_J15,1,19,11,9,1,19,11,9,1,18,11,9,1,18,11,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,1
HP1525301T2D_J16,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,12,18,7,12,8,4,7,11,8,4,7,11,8,4,7,3,8,4,1
HP1525301T2D_J17,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,15,16,8,17,4,16,8
HP1525301T2D_J18,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,15,15,9,3,13,15,9,3,13,15,9,3,13,15,9,3,13,15,9,3,13,15,9,3,13,15,9,3,13,15
HP1525301T2D_J19,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,12,23,23,14,9,23,23,14,9,23,23,14,9,23,23,14,9,1
HP1525301T2D_J2,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,12,10,23,14,9,10,23,14,9,10,23,14,9,10,23,14,9,10
HP1525301T2D_J20,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8
HP1525301T2D_J21,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2
HP1525301T2D_J22,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12,18,5,3,12
HP1525301T2D_J23,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,12,18,6,12,8,4,6,11,8,4,6,11,8,4,6,3,8,4,6
HP1525301T2D_J4,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1,23,23,9,1
HP1525301T2D_J5,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,12,18,17,12,8,4,17,11,8,4,17,11,8,4,17,3,8,4,17
HP1525301T2D_J7,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,1
HP1525301T2D_J8,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,12,5,23,17,9,5,23,17,9,5,23,17,9,4,23,17,9,1
HP1525301T2D_J9,1,21,11,5,1,21,11,5,1,21,11,5,1,18,11,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,5,1,18,7,4,1,18,7,1
HP1525301T2D_K1,1,21,11,12,1,21,11,12,1,21,11,12,1,18,11,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12
HP1525301T2D_K10,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,15,16,7,17,4,16,1
HP1525301T2D_K11,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,1
HP1525301T2D_K12,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6,1,18,7,6
HP1525301T2D_K14,1,21,11,25,1,21,11,25,1,21,11,25,1,18,11,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,1
HP1525301T2D_K15,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6,23,22,9,6
HP1525301T2D_K16,1,19,7,17,1,19,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17
HP1525301T2D_K17,1,19,11,21,1,19,11,21,1,18,11,21,1,18,11,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21
HP1525301T2D_K18,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1525301T2D_K19,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3,23,16,9,3
HP1525301T2D_K2,1,21,11,10,1,21,11,10,1,21,11,10,1,18,11,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10,1,18,7,10
HP1525301T2D_K21,1,21,11,19,1,21,11,19,1,21,11,19,1,18,11,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19,1,18,7,19
HP1525301T2D_K22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,12,22,23,16,9,22,23,16,9,22,23,16,9,22,23,16,9,1
HP1525301T2D_K23,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,12,22,23,17,9,22,23,17,9,22,23,17,9,22,23,17,9,1
HP1525301T2D_K3,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,12,18,23,16,9,18,23,16,9,18,23,16,9,18,23,16,9,18
HP1525301T2D_K5,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,12,18,11,12,8,4,11,11,8,4,11,11,8,4,11,3,8,4,1
HP1525301T2D_K6,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,1
HP1525301T2D_K7,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,11,4,22,11,8,4,22,11,8,4,22,3,8,4,1
HP1525301T2D_K8,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,18,11,12,8,4,11,11,8,4,11,11,8,4,11,3,8,4,1
HP1525301T2D_L1,1,21,11,22,1,21,11,22,1,21,11,22,1,18,11,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,1
HP1525301T2D_L13,1,19,11,15,1,19,11,15,1,18,11,15,1,18,11,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15
HP1525301T2D_L14,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17,14,13,14,17
HP1525301T2D_L15,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,12,17,23,17,9,17,23,17,9,17,23,17,9,17,23,17,9,17
HP1525301T2D_L16,1,19,7,16,1,19,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16
HP1525301T2D_L17,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19,14,13,14,19
HP1525301T2D_L19,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,14,18,5,22,1
HP1525301T2D_L2,1,19,11,3,1,19,11,3,1,18,11,3,1,18,11,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3
HP1525301T2D_L20,1,21,11,3,1,21,11,3,1,21,11,3,1,18,11,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3,1,18,7,3
HP1525301T2D_L22,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12,23,23,9,12
HP1525301T2D_L23,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,1
HP1525301T2D_L24,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,12,15,23,17,9,15,23,17,9,15,23,17,9,15,23,17,9,15
HP1525301T2D_L4,1,21,11,21,1,21,11,21,1,21,11,21,1,18,11,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21,1,18,7,21
HP1525301T2D_L5,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,12,18,22,12,8,4,22,11,8,4,22,11,8,4,22,3,8,4,1
HP1525301T2D_L6,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,1
HP1525301T2D_L8,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,15,16,24,17,4,16,24
HP1525301T2D_L9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,12,9,23,17,9,9,23,17,9,9,23,17,9,9,23,17,9,1
HP1525301T2D_M10,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,12,19,23,14,9,19,23,14,9,19,23,14,9,19,23,14,9,19
HP1525301T2D_M11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,1
HP1525301T2D_M12,1,21,11,1,1,21,11,1,1,21,11,1,1,18,11,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1525301T2D_M13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,13,23,22,9,1
HP1525301T2D_M14,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16,14,9,14,16
