cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
human4_lib3.final_cell_0476,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,28,31,27,8,4
human4_lib3.final_cell_0477,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,29,12,16,3,20,12,16,3,20,12,16,3,20,12,16,3,20,12,16,3,20,12,16,3,20,12,16,3,20,12,16,3,20,12,16
human4_lib3.final_cell_0478,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1,31,27,8,1
human4_lib3.final_cell_0479,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,24,7,31,17,8,7,31,17,8,7,31,17,8,7,31,17,8,7,31,17,8,7,31,17,8,7,4
human4_lib3.final_cell_0480,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12
human4_lib3.final_cell_0481,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,4
human4_lib3.final_cell_0482,3,21,12,7,3,21,12,7,3,21,12,7,3,21,12,7,3,21,12,7,3,21,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,7,3,13,12,4
human4_lib3.final_cell_0483,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25,31,27,8,25
human4_lib3.final_cell_0484,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11,3,25,12,11
human4_lib3.final_cell_0485,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,30,3,20,12,4
human4_lib3.final_cell_0486,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3,17,8,7,3
human4_lib3.final_cell_0487,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11,31,2,8,11
human4_lib3.final_cell_0488,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35
human4_lib3.final_cell_0489,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22,31,27,8,22
human4_lib3.final_cell_0490,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25,34,11,8,25
human4_lib3.final_cell_0491,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25,31,2,8,25
human4_lib3.final_cell_0492,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,21,31,6,3,4
human4_lib3.final_cell_0493,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,31,31,27,8,4
human4_lib3.final_cell_0494,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29,31,6,8,29
human4_lib3.final_cell_0495,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,4
human4_lib3.final_cell_0496,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8,17,8,7,8
human4_lib3.final_cell_0497,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,6,23,9,14,4
human4_lib3.final_cell_0498,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,28,3,13,12,4
human4_lib3.final_cell_0499,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,37,5,3,6,4
human4_lib3.final_cell_0500,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16,31,27,8,16
human4_lib3.final_cell_0501,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1
human4_lib3.final_cell_0502,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12,31,27,8,12
human4_lib3.final_cell_0503,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20,31,27,8,20
human4_lib3.final_cell_0504,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,29,12,37,3,20,12,37,3,20,12,37,3,20,12,37,3,20,12,37,3,20,12,37,3,20,12,37,3,20,12,37,3,20,12,4
human4_lib3.final_cell_0505,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36,31,27,8,36
human4_lib3.final_cell_0506,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4,31,11,8,4
human4_lib3.final_cell_0507,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,6,21,22,16,4
human4_lib3.final_cell_0508,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,6,31,27,8,4
human4_lib3.final_cell_0509,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,29,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,14,3,20,12,4
human4_lib3.final_cell_0510,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,24,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23
human4_lib3.final_cell_0511,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15,31,27,8,15
human4_lib3.final_cell_0512,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,34,28,23,9,4
human4_lib3.final_cell_0513,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35,16,28,15,35
human4_lib3.final_cell_0514,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23,31,27,8,23
human4_lib3.final_cell_0515,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,30,31,1,8,4
human4_lib3.final_cell_0516,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,33,17,8,7,4
human4_lib3.final_cell_0517,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,34,24,8,21,4
human4_lib3.final_cell_0518,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38,31,27,8,38
human4_lib3.final_cell_0519,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,27,31,27,8,4
human4_lib3.final_cell_0520,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,9,3,25,12,4
human4_lib3.final_cell_0521,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,29,12,23,3,20,12,23,3,20,12,23,3,20,12,23,3,20,12,23,3,20,12,23,3,20,12,23,3,20,12,23,3,20,12,23
human4_lib3.final_cell_0522,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3,3,25,12,3
human4_lib3.final_cell_0523,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,29,12,8,3,20,12,8,3,20,12,8,3,20,12,8,3,20,12,8,3,20,12,8,3,20,12,8,3,20,12,8,3,20,12,8
human4_lib3.final_cell_0524,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25,19,12,13,25
human4_lib3.final_cell_0525,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,17,22,4,13,1,22,4,13,1,22,4,13,1,22,4,13,1,22,3,13,1,22
human4_lib3.final_cell_0526,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,29,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35,3,20,12,35
human4_lib3.final_cell_0527,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22
human4_lib3.final_cell_0528,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17,3,13,12,17
human4_lib3.final_cell_0529,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11,16,28,15,11
human4_lib3.final_cell_0530,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23,17,8,7,23
human4_lib3.final_cell_0531,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,29,12,31,3,20,12,31,3,20,12,31,3,20,12,31,3,20,12,31,3,20,12,31,3,20,12,31,3,20,12,31,3,20,12,4
human4_lib3.final_cell_0532,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,7,3,25,12,4
human4_lib3.final_cell_0533,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,30,31,27,8,4
human4_lib3.final_cell_0534,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,32,31,27,8,4
human4_lib3.final_cell_0535,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,28,31,6,8,4
human4_lib3.final_cell_0536,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,25,26,7,37,17,8,7,37,17,8,7,37,17,8,7,4
human4_lib3.final_cell_0537,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,29,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22,3,20,12,22
human4_lib3.final_cell_0538,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38,24,17,12,38
human4_lib3.final_cell_0539,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2,31,2,8,2
human4_lib3.final_cell_0540,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,18,3,25,12,4
human4_lib3.final_cell_0541,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,29,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1,3,20,12,1
human4_lib3.final_cell_0542,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,37,31,27,8,4
human4_lib3.final_cell_0543,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16,31,6,8,16
human4_lib3.final_cell_0544,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,7,6,36,6,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36,5,3,6,36
human4_lib3.final_cell_0545,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,24,7,30,17,8,7,30,17,8,7,30,17,8,7,30,17,8,7,30,17,8,7,30,17,8,7,4
human4_lib3.final_cell_0546,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,29,12,12,4,20,12,12,4,20,12,12,4,20,12,12,4,20,12,12,4,20,12,12,4,20,12,12,4,20,12,12,3,20,12,12
human4_lib3.final_cell_0547,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11,31,17,8,11
human4_lib3.final_cell_0548,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,14,31,11,8,4
