cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1526901T2D_A9,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,31,33,17,3,2,33,17,3,2
HP1526901T2D_B1,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,6,23,12,12,2,22,12,12,2,22,12,12,2
HP1526901T2D_B10,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,23,12,12,35,22,12,12,35,22,12,12,35
HP1526901T2D_B11,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1
HP1526901T2D_B12,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35,33,10,3,35
HP1526901T2D_B13,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,12,2,6,14,12,2,6,14,12,2,6,14,12,2,6,14
HP1526901T2D_B14,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26,33,11,3,26
HP1526901T2D_B17,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,5,3,12,33,4,3,12,33,4,3,2
HP1526901T2D_B18,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14
HP1526901T2D_B20,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,12,33,10,3,2
HP1526901T2D_B23,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,5,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_B24,4,19,2,26,4,19,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,1,2,26,4,1,2,26
HP1526901T2D_B3,4,19,2,6,4,19,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_B4,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,23,12,12,2,22,12,12,2,22,12,12,2
HP1526901T2D_B5,4,19,2,6,4,19,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,18,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,6,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_B6,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14,17,20,7,14
HP1526901T2D_B7,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,31,17,20,7,2,17,20,7,2
HP1526901T2D_B9,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,23,12,12,26,22,12,12,26,22,12,12,26
HP1526901T2D_C1,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,12,17,20,7,2
HP1526901T2D_C10,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,23,12,12,20,22,12,12,20,22,12,12,20
HP1526901T2D_C11,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,23,12,12,7,22,12,12,7,22,12,12,7
HP1526901T2D_C13,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,12,2,6,22,12,2,6,22,12,2,6,22,12,2,6,22
HP1526901T2D_C14,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,1,2,12,4,1,2,2
HP1526901T2D_C15,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4,17,20,7,4
HP1526901T2D_C16,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28,33,9,3,28
HP1526901T2D_C17,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,23,12,12,4,22,12,12,4,22,12,12,4
HP1526901T2D_C19,13,3,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,13,2,6,15,12,2,6,15,12,2,6,2,12,2,6,2,12,2,6,2
HP1526901T2D_C2,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17,33,17,3,17
HP1526901T2D_C20,4,19,2,4,4,19,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,18,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,16,2,4,4,1,2,4,4,1,2,4
HP1526901T2D_C22,4,19,2,12,4,19,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,1,2,12,4,1,2,2
HP1526901T2D_C23,4,19,2,12,4,19,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,18,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,16,2,12,4,1,2,12,4,1,2,2
HP1526901T2D_C24,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21,17,20,7,21
HP1526901T2D_C3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,23,12,12,3,22,12,12,3,22,12,12,3
HP1526901T2D_C4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4,33,11,3,4
HP1526901T2D_C6,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22,33,10,3,22
HP1526901T2D_C8,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,13,14,26,19,8,14,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26
HP1526901T2D_D1,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9,33,11,3,9
HP1526901T2D_D10,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,12,2,6,2,12,2,6,2,12,2,6,2,12,2,6,2
HP1526901T2D_D12,4,19,2,23,4,19,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,18,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,16,2,23,4,1,2,23,4,1,2,23
HP1526901T2D_D14,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35
HP1526901T2D_D16,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3
HP1526901T2D_D17,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,23,12,12,19,22,12,12,2,22,12,12,2
HP1526901T2D_D18,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22,33,15,3,22
HP1526901T2D_D19,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,23,12,12,10,22,12,12,10,22,12,12,10
HP1526901T2D_D2,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,5,16,2,11,4,16,2,11,4,16,2,11,4,16,2,11,4,16,2,11,4,16,2,11,4,16,2,11,4,16,2,11,4,1,2,11,4,1,2,11
HP1526901T2D_D21,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9
HP1526901T2D_D22,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_D24,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25,17,7,7,25
HP1526901T2D_D3,4,19,2,2,4,19,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,18,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_D4,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,18,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,16,2,22,4,1,2,22,4,1,2,22
HP1526901T2D_D5,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,15,33,15,3,2,33,15,3,2,33,15,3,2
HP1526901T2D_D7,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,14,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18
HP1526901T2D_D8,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1,33,10,3,1
HP1526901T2D_D9,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26,33,15,3,26
HP1526901T2D_E1,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,18,2,33,4,16,2,33,4,16,2,33,4,16,2,33,4,16,2,33,4,16,2,33,4,16,2,33,4,16,2,33,4,16,2,2,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_E10,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35
HP1526901T2D_E11,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,33,23,12,12,2,23,12,12,2,22,12,12,2,22,12,12,2
HP1526901T2D_E14,4,19,2,3,4,19,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,1,2,3,4,1,2,3
HP1526901T2D_E15,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17,30,14,15,17
HP1526901T2D_E16,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,13,14,28,19,8,14,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28,19,8,8,28
HP1526901T2D_E18,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,6,33,17,3,2,33,17,3,2,33,17,3,2
HP1526901T2D_E19,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,32,17,20,7,2,17,20,7,2,17,20,7,2,17,20,7,2
HP1526901T2D_E2,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,23,12,12,30,22,12,12,30,22,12,12,30
HP1526901T2D_E20,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9,17,20,7,9
HP1526901T2D_E21,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26
HP1526901T2D_E22,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,2,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_E23,4,19,2,18,4,19,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,18,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,1,2,18,4,1,2,18
HP1526901T2D_E3,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26
HP1526901T2D_E4,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,13,2,6,7,12,2,6,7,12,2,6,7,12,2,6,7,12,2,6,7
HP1526901T2D_E5,13,3,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,13,2,6,25,12,2,6,25,12,2,6,25,12,2,6,25,12,2,6,25
HP1526901T2D_E6,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3,33,10,3,3
HP1526901T2D_E8,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,32,33,9,3,2,33,9,3,2,33,9,3,2,33,9,3,2
HP1526901T2D_E9,4,19,2,27,4,19,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,2,4,1,2,2,4,1,2,2
HP1526901T2D_F1,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,19,33,15,3,2,33,15,3,2
