cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1525301T2D_I15,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I16,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I17,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I18,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I19,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I2,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_I21,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_I22,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I23,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I24,1,18,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I3,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_I4,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_I5,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
HP1525301T2D_I6,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14
HP1525301T2D_I7,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_I8,1,19,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_J1,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_J10,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1525301T2D_J13,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_J14,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,9,23,16,9,23,16,9
HP1525301T2D_J15,1,19,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_J16,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_J17,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1525301T2D_J18,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1525301T2D_J19,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_J2,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_J20,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_J21,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_J22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
HP1525301T2D_J23,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_J4,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9
HP1525301T2D_J5,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_J7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_J8,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_J9,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K1,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K10,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1525301T2D_K11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K12,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K14,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K15,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
HP1525301T2D_K16,1,19,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K17,1,19,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K18,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K19,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9
HP1525301T2D_K2,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K21,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K22,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,9,23,16,9,23,16,9
HP1525301T2D_K23,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_K3,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,9,23,16,9,23,16,9
HP1525301T2D_K5,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_K6,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_K7,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_K8,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_L1,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L13,1,19,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14
HP1525301T2D_L15,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_L16,1,19,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L17,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14
HP1525301T2D_L19,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1525301T2D_L2,1,19,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L20,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L22,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9,23,23,9
HP1525301T2D_L23,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L24,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_L4,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L5,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,12,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_L6,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_L8,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1525301T2D_L9,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_M10,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_M11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_M12,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_M13,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
HP1525301T2D_M14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14,14,9,14
HP1525301T2D_M15,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_M16,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,12,23,16,9,23,16,9,23,16,9
HP1525301T2D_M17,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1525301T2D_M19,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22
HP1525301T2D_M2,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1525301T2D_M20,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_M22,2,19,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,2,18,26,1,1,26,1,1,26,1,1,7
HP1525301T2D_M23,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1525301T2D_M5,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_M6,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_M7,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14
HP1525301T2D_M8,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,12,23,14,9,23,14,9,23,14,9
HP1525301T2D_M9,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N1,1,18,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N10,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,12,8,18,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1525301T2D_N11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N12,1,18,11,1,18,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N13,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,12,23,17,9,23,17,9,23,17,9
HP1525301T2D_N14,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N16,1,21,11,1,21,11,1,18,11,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1525301T2D_N18,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14
HP1525301T2D_N20,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
